event_id,timestamp,asset_type,user_id,action_type,resource_type,auth_status,failed_auth_attempts_past_10min,ip_address,geo_lat,geo_long,geo_dist_from_baseline_km,farm_lat,farm_long,device_type,device_os,soil_moisture_percent,soil_temp_c,humidity_percent,weather_consistency_score,irrigation_water_volume_liters,sensor_reading_variance,config_change_flag,sensor_signal_strength,anomaly_score,reason
EVT_05740,2026-01-21 14:34,weather_station,FARMER_030,read,sensor_data,success,0,87.253.252.98,20.27609,89.21173,4.6,20.271,89.168,phone,android,47.76,29.17,59.62,86.89,2328.0,15.41,0,72.51,56.62,Normal agricultural operation
EVT_05741,2026-01-22 11:29,weather_station,FARMER_007,read,sensor_data,success,0,164.80.116.109,17.84281,74.43173,6.43,17.80448,74.3863,laptop,windows,18.76,34.75,71.13,75.93,1951.71,12.49,0,76.75,19.38,Normal agricultural operation
EVT_05742,2026-02-13 23:04,irrigation_controller,FARMER_010,update,irrigation_config,success,1,221.134.196.89,14.22041,84.56936,1.29,14.21287,84.56025,laptop,windows,55.51,15.9,75.08,72.89,1178.97,6.3,0,86.64,12.76,Normal agricultural operation
EVT_05743,2026-01-15 16:44,irrigation_controller,FARMER_083,update,irrigation_config,success,1,135.214.102.103,20.20437,95.10196,5.23,20.15752,95.10648,laptop,windows,51.26,46.03,59.35,90.23,632.36,30.43,0,60.55,33.5,Normal agricultural operation
EVT_05744,2026-01-15 23:37,weather_station,FARMER_101,read,sensor_data,success,1,39.88.90.54,13.50275,76.09268,2.19,13.51606,76.07781,laptop,linux,49.65,18.54,46.38,83.27,755.33,13.85,0,75.81,35.19,Normal agricultural operation
EVT_05745,2026-01-13 19:14,gateway,FARMER_040,transmit,sensor_data,success,0,191.118.84.14,15.25908,93.6388,2.53,15.23636,93.63991,PC,linux,26.06,16.61,38.99,87.6,1197.01,15.43,0,100.0,37.62,Normal agricultural operation
EVT_05746,2026-01-29 12:42,gateway,FARMER_093,config_change,device_config,success,0,158.78.36.146,24.25002,94.04831,3.5,24.27968,94.03686,phone,android,39.26,38.06,60.34,73.6,54.48,2.95,0,75.55,29.64,Normal agricultural operation
EVT_05747,2026-02-14 16:19,irrigation_controller,FARMER_114,config_change,irrigation_config,success,0,175.112.229.92,29.16818,70.86664,3.03,29.1432,70.85412,phone,android,28.31,20.31,82.78,70.56,732.3,7.2,0,62.07,32.59,Normal agricultural operation
EVT_05748,2026-02-07 05:18,soil_sensor,FARMER_106,read,sensor_data,success,0,96.161.115.247,15.26377,93.66819,4.3,15.23636,93.63991,phone,ios,41.5,28.03,60.9,66.48,2310.82,24.04,0,77.11,39.41,Normal agricultural operation
EVT_05749,2026-02-10 09:59,gateway,FARMER_040,login,auth_session,success,1,72.233.146.162,15.27477,93.68379,6.36,15.23636,93.63991,laptop,windows,10.58,39.0,50.18,91.22,538.76,19.58,0,74.33,47.49,Normal agricultural operation
EVT_05750,2026-02-10 17:35,gateway,FARMER_035,transmit,sensor_data,success,0,159.155.146.80,19.78268,94.9423,2.55,19.78494,94.96655,phone,ios,70.65,28.47,80.92,77.32,1798.25,29.66,0,100.0,11.54,Normal agricultural operation
EVT_05751,2026-01-02 03:30,gateway,FARMER_089,transmit,sensor_data,success,0,204.249.180.40,30.12971,83.42595,4.78,30.11281,83.38026,phone,ios,55.23,23.32,56.82,75.21,134.58,13.71,0,63.89,30.57,Normal agricultural operation
EVT_05752,2026-02-06 15:33,gateway,FARMER_005,transmit,sensor_data,failure,13,207.96.178.157,34.4424,95.86621,805.59,20.15752,95.10648,PC,linux,95.0,65.0,95.0,36.82,14909.17,93.27,0,21.25,59.31,Unusual geographic access; Multiple failed login attempts; Sensor spoofing or instability; Abnormal irrigation behavior
EVT_05753,2026-01-03 02:21,gateway,FARMER_081,config_change,device_config,failure,13,118.88.195.3,21.7036,73.56131,4.1,21.70746,73.52189,phone,android,0.0,5.0,95.0,49.25,5903.28,79.15,1,19.6,71.1,Multiple failed login attempts; Sensor spoofing or instability; Abnormal irrigation behavior; Unauthorized configuration change
EVT_05754,2026-01-11 03:46,gateway,FARMER_066,login,auth_session,success,0,16.4.8.189,21.19265,96.85177,1.63,21.19524,96.86726,PC,linux,50.04,44.33,67.39,86.31,2186.91,30.85,0,67.23,37.57,Normal agricultural operation
EVT_05755,2026-01-21 22:44,irrigation_controller,FARMER_041,update,irrigation_config,success,0,27.105.217.54,26.52439,83.99566,5.36,26.47629,83.99873,laptop,linux,32.88,41.83,64.9,89.67,2659.8,33.7,0,85.77,23.98,Normal agricultural operation
EVT_05756,2026-01-07 18:10,gateway,FARMER_118,transmit,sensor_data,success,1,210.12.83.225,27.43795,89.81055,4.61,27.47902,89.80407,laptop,windows,42.07,30.23,52.13,82.78,2289.79,7.45,0,100.0,55.77,Normal agricultural operation
EVT_05757,2026-01-22 21:11,weather_station,FARMER_114,read,sensor_data,success,0,63.129.45.123,29.11984,70.81284,4.78,29.1432,70.85412,PC,linux,48.76,39.9,38.65,86.28,1978.05,8.15,0,72.39,27.38,Normal agricultural operation
EVT_05758,2026-02-08 23:32,weather_station,FARMER_027,read,sensor_data,success,0,8.26.5.114,36.89879,92.96728,1.32,36.88752,92.96261,PC,linux,55.79,9.84,67.22,56.26,1046.97,25.1,0,67.27,34.5,Normal agricultural operation
EVT_05759,2026-01-09 15:29,weather_station,FARMER_076,read,sensor_data,success,0,35.163.24.212,8.73537,83.82691,4.6,8.76954,83.8033,phone,ios,57.05,33.45,59.99,92.3,242.09,0.0,0,71.32,41.67,Normal agricultural operation
EVT_05760,2026-01-10 07:24,irrigation_controller,FARMER_025,update,irrigation_config,success,0,53.101.67.36,32.9404,87.35838,4.1,32.92943,87.40036,phone,ios,30.39,29.88,33.67,66.15,1957.78,9.3,0,92.47,27.9,Normal agricultural operation
EVT_05761,2026-01-24 03:31,irrigation_controller,FARMER_040,config_change,irrigation_config,success,1,183.15.70.24,32.05005,84.70589,3.53,32.05274,84.74321,phone,ios,27.38,17.7,78.18,88.77,811.61,2.63,0,86.05,12.84,Normal agricultural operation
EVT_05762,2026-01-22 17:24,irrigation_controller,FARMER_009,update,irrigation_config,success,0,123.30.186.117,36.86623,92.99949,4.05,36.88752,92.96261,PC,windows,40.37,28.18,58.08,82.37,12425.02,0.86,1,83.59,82.22,Abnormal irrigation behavior; Unauthorized configuration change
EVT_05763,2026-01-25 09:16,gateway,FARMER_042,config_change,device_config,success,0,17.22.84.162,23.97693,92.27038,3.25,23.95943,92.2448,PC,windows,28.66,46.13,56.33,56.49,1558.28,3.73,0,70.56,29.86,Normal agricultural operation
EVT_05764,2026-01-27 13:23,gateway,FARMER_063,config_change,device_config,success,1,79.163.152.88,21.23992,96.90394,6.26,21.19524,96.86726,laptop,windows,42.5,30.97,46.89,61.24,196.12,18.74,0,98.91,47.35,Normal agricultural operation
EVT_05765,2026-01-15 02:15,gateway,FARMER_084,transmit,sensor_data,success,1,189.77.228.114,24.57989,94.78172,457.85,11.10404,85.54006,PC,windows,95.0,65.0,95.0,48.93,13208.61,57.37,0,25.52,59.42,Unusual geographic access; Sensor spoofing or instability; Abnormal irrigation behavior
EVT_05766,2026-01-16 17:31,irrigation_controller,FARMER_042,update,irrigation_config,success,1,138.79.144.56,23.94538,92.21225,3.66,23.95943,92.2448,phone,ios,35.43,25.78,54.28,95.25,1269.45,16.87,0,95.23,30.96,Normal agricultural operation
EVT_05767,2026-01-18 13:01,gateway,FARMER_019,transmit,sensor_data,failure,13,28.36.173.95,17.40108,72.64132,522.99,23.95943,92.2448,laptop,windows,38.76,36.68,75.64,70.04,5252.11,8.04,0,81.87,47.55,Unusual geographic access; Multiple failed login attempts; Abnormal irrigation behavior
EVT_05768,2026-01-19 16:51,gateway,FARMER_095,config_change,device_config,success,0,105.98.75.248,17.83238,74.43465,5.99,17.80448,74.3863,phone,ios,56.44,24.37,64.99,78.66,1190.09,5.66,0,71.07,24.84,Normal agricultural operation
EVT_05769,2026-01-31 22:13,gateway,FARMER_011,login,auth_session,success,0,167.155.111.121,21.80443,93.34506,5.17,21.78319,93.30056,PC,linux,45.7,33.97,43.97,58.19,462.65,4.79,0,73.57,46.11,Normal agricultural operation
EVT_05770,2026-01-17 19:01,irrigation_controller,FARMER_024,config_change,irrigation_config,success,1,106.81.140.240,36.64795,87.81032,6.62,36.69618,87.85381,phone,android,53.38,17.84,40.07,70.81,1005.76,0.0,0,58.67,31.03,Normal agricultural operation
EVT_05771,2026-01-16 01:45,gateway,FARMER_015,config_change,device_config,success,1,62.46.198.228,20.43761,93.5669,5.93,20.40292,93.61009,PC,linux,40.05,37.51,63.65,70.74,1880.59,22.75,0,58.7,28.88,Normal agricultural operation
EVT_05772,2026-02-12 14:48,irrigation_controller,FARMER_064,update,irrigation_config,success,1,64.149.138.95,14.219,84.57765,2.0,14.21287,84.56025,laptop,linux,33.28,32.67,58.05,78.75,740.67,5.59,0,87.01,36.79,Normal agricultural operation
EVT_05773,2026-01-30 08:03,soil_sensor,FARMER_079,read,sensor_data,success,0,95.16.248.99,15.27358,92.99233,3.54,15.24439,92.97912,laptop,windows,29.05,33.98,80.21,100.0,14862.18,19.7,0,70.74,52.93,Abnormal irrigation behavior
EVT_05774,2026-02-03 00:25,irrigation_controller,FARMER_045,config_change,irrigation_config,success,0,97.226.78.166,24.1252,76.56163,4.44,24.11728,76.60453,PC,windows,32.77,31.97,72.38,70.54,2917.32,0.15,0,65.79,44.25,Normal agricultural operation
EVT_05775,2026-01-24 07:34,soil_sensor,FARMER_113,read,sensor_data,success,0,48.50.3.135,30.97188,79.01715,4.75,30.9703,79.06696,laptop,linux,55.51,21.73,49.61,86.37,1670.87,29.72,0,63.51,63.58,Normal agricultural operation
EVT_05776,2026-01-28 16:07,gateway,FARMER_080,transmit,sensor_data,success,0,167.99.15.200,25.2152,71.47871,4.54,25.25602,71.47671,phone,ios,39.9,14.61,78.86,78.44,2401.04,16.31,0,87.43,44.93,Normal agricultural operation
EVT_05777,2026-02-09 07:53,gateway,FARMER_041,login,auth_session,success,0,10.46.166.152,21.21535,96.88239,2.73,21.19524,96.86726,laptop,windows,15.3,27.09,56.62,69.77,2790.66,10.6,0,77.11,48.92,Normal agricultural operation
EVT_05778,2026-01-02 03:05,gateway,FARMER_078,transmit,sensor_data,success,1,127.71.242.22,35.71029,70.8267,5.79,35.75918,70.80477,laptop,linux,30.82,17.84,74.01,81.7,0.0,20.03,0,75.74,28.93,Normal agricultural operation
EVT_05779,2026-02-11 22:56,gateway,FARMER_107,transmit,sensor_data,success,1,121.176.78.174,33.83045,85.9924,3.11,33.81833,85.96206,phone,ios,61.14,23.46,46.79,77.65,1994.37,14.23,0,97.95,22.69,Normal agricultural operation
EVT_05780,2026-02-10 12:52,weather_station,FARMER_065,read,sensor_data,success,1,106.75.33.132,21.17824,96.8874,2.82,21.19524,96.86726,PC,windows,34.33,20.95,76.68,75.14,2152.15,11.98,0,62.99,35.75,Normal agricultural operation
EVT_05781,2026-01-14 13:04,gateway,FARMER_007,login,auth_session,failure,5,172.243.251.116,14.43215,74.58046,772.67,17.80448,74.3863,PC,windows,30.96,16.73,33.61,100.0,148.96,14.09,0,99.44,72.45,Unusual geographic access; Multiple failed login attempts
EVT_05782,2026-02-10 06:08,gateway,FARMER_061,config_change,device_config,success,1,172.110.106.194,16.62512,72.43282,3.31,16.6549,72.43234,PC,windows,44.36,40.88,63.85,53.13,1354.46,15.89,0,70.42,36.29,Normal agricultural operation
EVT_05783,2026-02-12 11:34,soil_sensor,FARMER_064,read,sensor_data,success,1,131.34.163.169,11.12459,85.54885,2.48,11.10404,85.54006,phone,ios,22.85,15.44,71.07,97.71,1452.41,19.66,0,76.87,22.06,Normal agricultural operation
EVT_05784,2026-01-15 16:59,gateway,FARMER_006,login,auth_session,success,0,118.13.208.32,8.33057,83.57836,0.73,8.33295,83.57214,laptop,windows,35.8,18.89,52.51,73.21,2042.71,15.73,0,43.41,32.9,Normal agricultural operation
EVT_05785,2026-01-20 10:09,gateway,FARMER_055,config_change,device_config,success,0,96.131.185.91,21.82902,93.31299,5.26,21.78319,93.30056,laptop,linux,42.04,26.09,50.47,83.53,762.31,14.5,0,54.47,39.79,Normal agricultural operation
EVT_05786,2026-01-27 19:51,irrigation_controller,FARMER_058,config_change,irrigation_config,success,0,187.196.251.43,10.04042,71.75993,5.45,10.00716,71.72335,PC,linux,28.62,29.11,75.45,80.42,2382.87,26.15,0,52.8,39.32,Normal agricultural operation
EVT_05787,2026-01-04 14:40,gateway,FARMER_070,config_change,device_config,success,1,2.170.221.222,11.09483,85.57515,3.96,11.10404,85.54006,laptop,linux,53.07,16.55,57.36,83.16,2767.3,25.66,0,77.31,41.05,Normal agricultural operation
EVT_05788,2026-01-28 19:52,gateway,FARMER_035,transmit,sensor_data,success,1,126.191.207.172,33.53077,72.62002,4.49,33.54506,72.57466,PC,linux,33.02,32.97,54.71,95.19,126.35,25.06,0,65.54,38.49,Normal agricultural operation
EVT_05789,2026-01-13 14:10,gateway,FARMER_061,transmit,sensor_data,success,0,39.193.134.52,16.62808,72.46471,4.56,16.6549,72.43234,phone,android,15.78,32.06,81.06,90.88,1509.91,18.11,0,71.96,28.92,Normal agricultural operation
EVT_05790,2026-02-01 12:19,soil_sensor,FARMER_013,read,sensor_data,success,1,182.252.31.175,14.25675,84.57476,5.12,14.21287,84.56025,PC,windows,50.68,44.4,76.6,86.2,1417.68,16.07,0,82.44,28.83,Normal agricultural operation
EVT_05791,2026-01-28 15:06,gateway,FARMER_102,login,auth_session,success,0,140.158.147.180,21.15253,96.86164,4.78,21.19524,96.86726,phone,ios,47.41,27.09,66.51,86.72,0.0,17.17,0,66.16,20.61,Normal agricultural operation
EVT_05792,2026-01-19 17:13,gateway,FARMER_017,login,auth_session,failure,1,93.29.117.162,10.06962,94.28519,3.29,10.0588,94.25718,phone,android,26.87,19.91,69.36,93.37,1569.64,11.74,0,100.0,56.42,Normal agricultural operation
EVT_05793,2026-01-10 02:42,weather_station,FARMER_062,read,sensor_data,success,0,84.51.41.83,21.18532,75.60502,4.6,21.15799,75.63828,phone,android,60.71,19.97,81.89,73.87,695.31,17.52,0,71.91,35.16,Normal agricultural operation
EVT_05794,2026-01-02 06:38,irrigation_controller,FARMER_081,update,irrigation_config,success,1,20.188.5.188,10.16993,70.73779,682.34,21.70746,73.52189,PC,windows,95.0,65.0,95.0,20.54,7769.03,75.57,1,19.7,75.05,Unusual geographic access; Sensor spoofing or instability; Abnormal irrigation behavior; Unauthorized configuration change
EVT_05795,2026-01-18 00:13,gateway,FARMER_033,login,auth_session,success,1,76.57.3.117,21.19984,75.64529,4.71,21.15799,75.63828,phone,android,28.93,35.81,93.27,70.39,945.93,16.69,0,53.88,32.3,Normal agricultural operation
EVT_05796,2026-01-18 14:34,soil_sensor,FARMER_004,read,sensor_data,success,0,145.16.31.63,15.73477,85.6806,1.89,15.74236,85.6648,phone,android,46.44,23.05,64.9,90.48,1101.84,11.57,0,73.27,23.85,Normal agricultural operation
EVT_05797,2026-02-13 11:39,irrigation_controller,FARMER_064,config_change,irrigation_config,success,1,38.237.187.197,11.06364,85.58301,6.49,11.10404,85.54006,PC,windows,54.31,23.15,81.74,65.62,1411.61,32.9,0,61.62,65.0,Normal agricultural operation
EVT_05798,2026-02-09 06:08,gateway,FARMER_050,transmit,sensor_data,success,0,160.61.41.45,26.94095,76.71737,4.43,26.96531,76.68198,PC,linux,52.97,21.68,66.86,73.69,860.35,10.34,0,64.73,22.12,Normal agricultural operation
EVT_05799,2026-02-13 01:19,irrigation_controller,FARMER_007,update,irrigation_config,success,0,48.146.64.110,17.82618,74.36424,3.36,17.80448,74.3863,PC,linux,65.84,23.58,79.77,61.8,925.61,3.43,0,72.54,29.85,Normal agricultural operation
EVT_05800,2026-01-19 14:31,gateway,FARMER_071,transmit,sensor_data,success,0,102.69.214.205,27.43732,89.83084,5.34,27.47902,89.80407,phone,android,31.87,29.42,79.28,64.1,0.0,7.4,0,93.5,39.99,Normal agricultural operation
EVT_05801,2026-01-24 20:55,irrigation_controller,FARMER_080,config_change,irrigation_config,success,0,181.77.190.182,25.29873,71.52206,6.58,25.25602,71.47671,phone,ios,65.12,23.45,44.55,73.96,1274.27,15.97,0,65.89,42.2,Normal agricultural operation
EVT_05802,2026-01-21 19:06,irrigation_controller,FARMER_086,config_change,irrigation_config,success,0,104.73.198.123,23.56448,84.04786,4.23,23.55061,84.00918,laptop,windows,48.07,19.43,77.87,59.06,1271.26,19.4,0,71.07,46.5,Normal agricultural operation
EVT_05803,2026-01-16 15:33,gateway,FARMER_117,transmit,sensor_data,failure,13,189.186.168.38,33.41667,87.504,1183.16,28.43258,76.39225,phone,android,35.67,26.75,94.43,73.75,633.61,25.49,0,79.36,82.71,Unusual geographic access; Multiple failed login attempts
EVT_05804,2026-02-06 22:13,weather_station,FARMER_108,read,sensor_data,success,0,12.188.179.19,9.96291,71.68337,6.59,10.00716,71.72335,phone,android,42.6,33.6,63.48,86.15,2049.83,34.4,0,80.64,56.69,Normal agricultural operation
EVT_05805,2026-01-18 13:27,weather_station,FARMER_036,read,sensor_data,success,0,47.219.179.119,30.10656,83.40485,2.47,30.11281,83.38026,laptop,linux,32.52,27.04,49.12,100.0,2018.5,20.58,0,77.8,41.07,Normal agricultural operation
EVT_05806,2026-01-25 01:16,gateway,FARMER_118,transmit,sensor_data,success,1,53.246.198.55,27.48996,89.78624,2.14,27.47902,89.80407,laptop,windows,32.28,28.92,54.3,76.13,1163.32,10.19,0,38.36,22.33,Normal agricultural operation
EVT_05807,2026-02-06 10:31,gateway,FARMER_004,config_change,device_config,success,0,139.110.193.44,15.72914,85.63455,3.56,15.74236,85.6648,laptop,linux,42.11,40.0,72.52,93.57,1056.16,0.0,0,56.18,31.92,Normal agricultural operation
EVT_05808,2026-01-12 07:47,soil_sensor,FARMER_088,read,sensor_data,success,1,44.200.46.223,20.28498,82.664,5.55,20.23573,82.6553,laptop,windows,61.42,35.01,38.78,72.49,1644.78,25.25,0,69.49,38.69,Normal agricultural operation
EVT_05809,2026-01-31 08:32,soil_sensor,FARMER_109,read,sensor_data,success,0,95.12.207.206,10.36203,76.02462,6.68,10.31397,76.06123,PC,windows,35.4,29.05,66.89,65.05,0.0,16.04,0,71.46,59.82,Normal agricultural operation
EVT_05810,2026-01-09 14:54,gateway,FARMER_089,transmit,sensor_data,success,1,19.94.112.137,32.41637,68.89124,4.74,32.44271,68.93091,PC,windows,36.95,22.87,61.52,84.67,420.73,17.68,0,73.35,18.23,Normal agricultural operation
EVT_05811,2026-02-02 11:05,gateway,FARMER_008,config_change,device_config,success,1,54.222.201.80,22.51128,93.24409,0.64,22.517,93.24504,PC,windows,63.88,37.67,44.14,58.65,785.26,10.76,0,90.88,49.43,Normal agricultural operation
EVT_05812,2026-01-03 07:25,gateway,FARMER_066,login,auth_session,success,0,28.63.112.83,21.21946,96.89531,3.96,21.19524,96.86726,PC,windows,60.96,27.97,35.42,79.21,1100.72,8.27,0,51.2,37.16,Normal agricultural operation
EVT_05813,2026-01-19 05:37,weather_station,FARMER_019,read,sensor_data,success,1,158.112.156.43,23.95696,92.2271,1.82,23.95943,92.2448,phone,ios,52.79,29.8,55.69,82.83,864.88,18.78,0,70.15,45.05,Normal agricultural operation
EVT_05814,2026-02-07 17:19,gateway,FARMER_011,transmit,sensor_data,success,1,111.73.200.85,21.80252,93.27529,3.38,21.78319,93.30056,PC,linux,54.55,24.13,94.24,90.6,1633.81,10.19,0,78.33,33.78,Normal agricultural operation
EVT_05815,2026-01-26 16:28,gateway,FARMER_075,config_change,device_config,success,0,113.10.207.223,8.78447,83.77066,3.95,8.76954,83.8033,laptop,linux,54.93,15.17,76.49,78.46,1874.84,15.25,0,50.2,24.89,Normal agricultural operation
EVT_05816,2026-02-08 02:41,irrigation_controller,FARMER_116,config_change,irrigation_config,success,1,176.158.46.144,21.75961,93.28269,3.21,21.78319,93.30056,laptop,windows,33.29,28.59,44.07,76.72,780.07,0.0,0,69.1,44.01,Normal agricultural operation
EVT_05817,2026-01-10 23:23,gateway,FARMER_036,config_change,device_config,success,1,206.131.67.25,10.30671,76.03747,2.72,10.31397,76.06123,PC,windows,50.79,22.92,76.85,74.98,1481.71,29.92,0,69.37,42.85,Normal agricultural operation
EVT_05818,2026-01-21 20:10,gateway,FARMER_067,transmit,sensor_data,success,1,38.173.102.165,20.3686,93.59064,4.32,20.40292,93.61009,phone,android,29.95,32.63,46.06,95.0,293.61,9.4,0,75.74,46.66,Normal agricultural operation
EVT_05819,2026-01-07 19:31,gateway,FARMER_057,transmit,sensor_data,success,1,20.119.225.221,20.25281,89.1802,2.39,20.271,89.168,PC,linux,39.18,35.06,82.01,95.19,1980.99,7.15,0,82.19,34.84,Normal agricultural operation
EVT_05820,2026-01-16 16:23,irrigation_controller,FARMER_086,update,irrigation_config,success,1,52.55.198.238,23.54625,83.96984,4.04,23.55061,84.00918,phone,android,54.41,50.83,44.48,69.52,1500.93,27.51,0,91.25,27.8,Normal agricultural operation
EVT_05821,2026-02-10 19:38,irrigation_controller,FARMER_060,update,irrigation_config,success,1,94.213.106.24,17.13288,95.35448,2.01,17.14814,95.34438,phone,android,44.78,47.37,65.27,83.92,1644.7,5.36,0,82.19,16.29,Normal agricultural operation
EVT_05822,2026-01-02 23:44,gateway,FARMER_052,config_change,device_config,success,1,146.233.206.231,24.14537,76.60229,3.13,24.11728,76.60453,PC,windows,36.54,33.75,47.77,98.42,226.41,3.52,0,100.0,44.83,Normal agricultural operation
EVT_05823,2026-01-24 19:34,gateway,FARMER_086,login,auth_session,success,0,144.229.220.245,23.55495,83.97271,3.75,23.55061,84.00918,laptop,windows,55.03,35.83,54.23,82.58,1826.6,20.53,0,62.33,40.09,Normal agricultural operation
